報導標題,報導日期,報導大意,報導內文
俄烏戰爭／蒲亭遭判戰爭罪後罕見出訪 連訪波灣2石油國談合作,2023-12-07,俄烏戰爭仍在持續，俄羅斯總統蒲亭（Vladimir Putin）6日出訪波灣國家，先後造訪阿拉伯聯合大公國和沙烏地阿拉伯。蒲亭分別會見兩國領導人，商談石油輸出、以哈衝突，與俄烏戰爭等議題。,蘇愷-35戰鬥機護航，俄羅斯總統蒲亭6日搭乘專機出訪波灣國家，首站先來到阿拉伯聯合大公國，受到當地隆重軍禮歡迎。蒲亭也和阿聯總統舉行會談，討論能源合作問題。阿拉伯聯合大公國總統謝赫穆罕默德說：「阿拉伯聯合大公國是俄羅斯在波灣地區最大貿易夥伴，也是阿拉伯世界最大投資者。」蒲亭表示，俄羅斯和阿聯同為石油輸出國組織成員，願擴大兩國合作。這是蒲亭被國際刑事法院針對在俄烏戰爭中犯下戰爭罪、發出逮捕令以來的罕見出訪。但阿聯與沙烏地阿拉伯並未批准羅馬規約，因此沒有義務逮捕蒲亭。隨後蒲亭也抵達沙國，和王儲沙爾曼就石油、以哈衝突與俄烏戰爭議題會談。蒲亭提到，「過去7年裡，我們兩國關係達到前所未有的水平，我們下次會面應該在莫斯科舉行。」至於G7七大工業國集團領袖，6日和烏克蘭總統澤倫斯基（Volodymyr Zelenskyy）舉行視訊峰會，美國總統拜登（Joe Biden）在會後表示，他敦促國會通過對烏克蘭的援助，因為蒲亭奪下烏克蘭後不會就此罷休。拜登強調，「毫無疑問，今天的投票將被歷史銘記，歷史將嚴厲審視那些背棄自由的人。我們不能讓蒲亭獲勝，我重申，我們不能讓蒲亭獲勝。」美國計劃宣布新一波1.75億美元對烏克蘭的援助，不過國會對此陷入意見分歧，拜登因此敦促國會通過援烏，否則蒲亭可能獲得他所希望的最佳禮物。
俄烏戰爭／美援烏預算國會卡關 白宮：形同打斷烏克蘭膝蓋骨,2023-12-05,俄軍北方艦隊第14軍團少將副司令傳出在烏克蘭戰場陣亡，原因疑似是誤觸自家的地雷。而在俄烏戰事陷入膠著的同時，美國援助烏克蘭的預算也在國會卡關，白宮警告一旦切斷美國武器和軍備供應，將形同在戰場上打斷烏克蘭的膝蓋骨。,俄羅斯官方證實，45歲的北方艦隊第14軍團副司令札瓦斯基（Vladimir Zavadsky）少將在赫爾松陣亡，沒有提及原因，但傳出他是誤觸自家軍隊部署的地雷身亡，札瓦斯基也是俄國入侵烏克蘭以來殉職的第7位將領。俄烏戰事膠著，俄羅斯總統蒲亭（Vladimir Putin）還是忙著為明（2024）年競選第6任暖身。蒲亭4日參觀俄羅斯大型博覽會，認真聆聽蘇聯核彈設計的相關解說，過程中有人向他展示了模擬的「核按鈕」裝置，但蒲亭當眾拒絕按下啟動鍵，似乎是要強調先前說過的不會魯莽「揮舞」原子武器或改變使用這類武器的原則。另一方面，拜登政府在4日發出緊急警告，表示如果國會不批准美國向烏克蘭提供數百億美元的軍事和經濟援助，可能會讓基輔陷入危機，等於是讓蒲亭佔上風。美國國安顧問蘇利文（Jake Sullivan）表示，「我相信任何不支持為烏克蘭提供資金的國會議員，都會讓蒲亭更容易獲勝，也就是說反對支持烏克蘭就等於是提高蒲亭的戰略地位。」拜登政府今年10月曾要求國會批准1060億美元的包裹預算，約新台幣3兆4268億元，用來資助烏克蘭、以色列、台灣以及用於美國邊境安全，但美國眾議院長最後只通過援以預算，兩黨的磋商也陷入僵局。因此，白宮管理及預算局局長楊恩（Shalanda Young）也說，國會若不採取行動，到今年年底，美國將沒有資源替烏克蘭採購更多武器和設備，如果切斷美國武器和軍備供應，將形同在戰場上打斷烏克蘭的膝蓋骨。
俄烏戰爭／烏學校重建首重避難室 須能長居與收容全校人數,2023-12-01,俄羅斯入侵烏克蘭後，許多學校被攻擊，毀壞嚴重。1年來許多學校陸續重建完成，為了保護師生安全，烏克蘭政府規定所有教育機構都必須要有避難室，空間設計都要符合長期居住的條件，而且能夠容納全校的人數，如果沒有避難室就不能營運。,早上8點校車抵達，學生手牽手一起走進的卻不是傳統學校，而是地鐵。哈爾基夫教育部副主任瓦樂裡．梅克拉耶維奇說明，「每天早上巴士在指定的地點接送住在遙遠市區的學生，在國家員警的陪伴下，學生被送到5個地鐵站。」全烏克蘭至少有1300所學校毀於戰火之下，哈爾基夫州在30個地鐵車站中，挑選出5個符合設立學校條件的車站，並且裝上通風管線、消防設施以及隔音窗，共計可以容納1400位國小學生。地鐵學校學生說：「這裡的一切都很美麗、很好，在這裡很快樂，我不喜歡線上上課，線上上課是媽媽幫助我，但在這裡是老師。」但是烏克蘭並非所有區域都有地鐵，多數地方還是需要原地重建。重建學校最重要的工程是避難室，走進伊爾平3號學校地下室，印入眼簾的是活潑溫暖的裝潢色彩，設有充足的3C充電裝置、洗手間，甚至有衛浴設備。伊爾平教育科學管理局副主任柳波芙．肖斯塔克說道，「沒有避難室的教育機構不能運作，因為如果學校或幼兒園有空襲警報，那裡必須有避難室，並且要能容納所有在校學生。」避難室的牆壁上甚至有地雷知識的海報，以圖形的方式介紹各類常見的地雷與武器，教導學生一旦看到了，不要觸碰和趕緊離開，並且通報有關單位。但學校要重建的不只校舍，還有學生心理健康。哈爾科夫第43學校心理學家娜塔莉亞表示，「每堂課都一段時間進行心理暖身，我們有放鬆緊張肌肉的練習，讓孩子們學習放鬆自己。」伊爾平6號幼兒園校長克謝尼婭則說：「所有的工具，包括如何安撫、如何與孩子互動？一切都已經被開發出來。總體來說，有國家制定的指引供老師參考。」國家也開始著手制定，因應戰爭的教育指引，讓學生教育權不打折。 
俄烏戰爭／俄迫中亞移工參軍 蒲亭明年增7成國防預算,2023-12-01,俄烏戰事近期陷入膠著，雙方都無法取得重大突破。蒲亭這週正式簽署明（2024）年度的預算書，軍事支出暴增7成，把更多資源導入烏克蘭戰線。而為了增加前線人力，讓自己的子弟兵訓練一週就上戰場，當局還把矛頭指向境內大量的中亞移工，軟硬兼施脅迫他們前往佔領區，讓這個族群惶恐不安，也掀起一波返鄉潮。,29歲的裁縫亞根從俄羅斯返回家鄉吉爾吉斯工作，他稍早被俄羅斯驅逐出境，官方理由是他的移工文件有問題，但事實上是因為他拒絕被發配前線支援俄軍。亞根說：「俄烏戰爭一開打，俄警就經常來清查我們的證件，有人在大街上就被抓走，問他們願不願意去參軍，有些人就收了錢去參加，也有人逃走。」中亞國家經濟高度仰賴俄羅斯，今年上半年大約有130萬移工到俄羅斯找工作，賺取更高的薪資。吉爾吉斯首都每日都有高速列車開往俄羅斯的每一個大城市．移工們無需簽證就能入境，許多人待久了，早已經能說俄文。吉爾吉斯建築工人寇班諾夫表示，「我在俄羅斯工作了10年，以前薪水都很不錯，如果戰爭結束的話，我想回俄羅斯工作。」但在戰爭陰影下，為了保命還是先返鄉，離開的人證實，俄方軟硬兼施用了各種高壓手法，查證件查違規，羅織罪名威脅要把他們送進監獄，逼他們到烏克蘭前線，或前往俄羅斯的佔領區工作。此外還會祭出高額報酬、甚至可取得俄羅斯公民身分等誘因，吸引移工自願參軍，但相關權益沒有保障，移工仍是任憑宰割最弱勢的一群。烏茲別克移工人權記者巴提爾指出，「俄方的人權與勞權紀錄都不佳，移工出國前也沒有完全準備好，異鄉可能遭遇的問題，他們可能不太會俄文，不知道自己享有哪些權益，許多人沒去過大城市，要矇騙、佔他們便宜都很容易。」在俄烏戰爭陷入膠著、長期消耗的時刻，兵源珍貴，外籍移工年輕力壯自然是首選，但新兵匆匆被推上戰場，命運難料。俄軍10月中起對烏東城鎮阿夫迪夫卡發動猛攻，整座城市幾近全毀，3萬多居民大撤離，現只剩下1千多人死守家園，在當地被抓的俄羅斯新兵說，自己根本沒什麼受到像樣訓練，出師未捷已經成為俘虜。被俘25歲俄兵尼可萊提及，「我們受訓1週，然後就被送上戰場，就是說我們去過1次訓練場，他們教我們如何射擊，如何啟動手榴彈引爆，就只有這樣。受訓1週，我11月10、11日被送上戰場，晚上我就投降了。」戰爭進入第二個冬天，嚴峻的冬季暴風雪在兩國都造成大範圍停電與財物損失，對軍事行動構成重大考驗。俄羅斯總統蒲亭這週簽署2024年的聯邦預算書，軍事國防費用大幅增加7成，光是軍費就占財政總支出的30%左右，準備戰線無限延長。
俄烏戰爭／烏情報局長妻疑遭投毒 體內有罕見重金屬,2023-11-29,"烏國情報總局局長的太太疑似重金屬中毒已經住院1週，情報總局的其他員工也有輕微症狀。烏克蘭外交部長懷疑俄羅斯是幕後黑手，但還沒有發表正式聲明。而如果真的是俄國特務下毒，這將是俄烏開戰以來，針對烏克蘭高層家庭最嚴重的攻擊事件。
",烏克蘭國防部情報總局局長布達諾夫（Kyrylo Budanov）的妻子30歲的瑪莉安娜（Marianna Budanova），28日驚傳疑似遭人下毒，已經住院一週。烏國多間媒體報導，瑪莉安娜日前身體不適，送醫後驗出罕見的重金屬物質。瑪莉安娜是基輔市長顧問，也曾競選市議員。戰爭爆發後，她和先生布達諾夫一直住在辦公室以確保安全，但還是防不勝防。烏國媒體引述不具名官員說法，指出瑪莉安娜的食物可能被摻入重金屬，情報局也有部分員工出現輕微中毒症狀，不過經過治療病況已改善。如果瑪莉安娜真的是被下毒，應該跟她的先生37歲的布達諾夫有關。戰爭爆發後，布達諾夫多次在反擊俄軍的秘密行動中，發揮關鍵作用。烏克蘭國防部情報總局局長布達諾夫今（2023）年9月曾說，「我想強調很重要的是，這就是我們跟俄羅斯人的區別，不論他們怎麼說都沒有平民受傷。」布達諾夫聲望高漲，也讓他成為俄軍的眼中釘。他的發言人指出，過去一段時間俄國特務針對布達諾夫的暗殺攻擊多達10幾次；其中一次的汽車爆炸，一度讓他身受重傷。而針對瑪莉安娜中毒，烏克蘭外長庫列巴（Dmytro Kuleba）28日表示，懷疑俄羅斯是幕後黑手，但還是要等專家判定後才會公布官方結論；克里姆林宮則暫時沒有回應。
俄烏戰爭／戰事進入第二個冬季 烏克蘭消防醫療承受極大壓力,2023-11-27,俄烏戰爭已進入第二個冬天，承受戰火壓力的不只是前線軍人，還有第一線急難救援人員，包括消防員與醫護人員，救援的同時俄軍並未停止攻擊，因此消防與醫療單位承受極大的壓力。,戰火之下消防員是第一線救難人員，戰爭前後消防任務一樣是救火，但是風險遽增。哈爾基夫州國家緊急救難中心發言人葉夫亨．瓦西連科表示，「在救援期間敵人並未停止射擊，這意味著必須迅速有效地採取行動，到了夜晚救難人員為了要撲滅火勢會照亮災區，但戰爭時期不能使用照明，因為敵人正在砲擊這些地方。」穿上消防裝再穿上保護人身安全的防彈衣，加上氧氣瓶等消防裝備總重量達40公斤，從任務警鈴響起到人車出勤得在60秒內完成。哈爾基夫州消防單位9號副隊長 德米特羅．克里莫夫說：「在戰爭開始最初的幾天裡，我們在砲擊後有大約20次的出動，每次都有受害者，也就是說一天可能有20次出動。」哈爾基夫州的國家緊急救難中心除了有消防部門，原本就設有除雷小組，此次戰爭面臨極大的考驗，有3名工兵殉職。哈爾基夫州國家緊急救難中心發言人葉夫亨．瓦西連科說：「40%的哈爾基夫州超過120萬公頃的領土曾被占領，結束占領後這裡可能埋有地雷。」醫護人員也在救難第一線電話接不停一刻不得閒，安東．多夫霍波爾是一名醫生，他所在的伊爾平市部分地區曾被俄軍占領，安東．多夫霍波爾指出，敵軍會攻擊基礎設施因此水 電 通訊都會中斷。基輔州伊爾平市中心醫院院長安東·多夫霍波爾表示，「應該要清楚知道，一個機構應該在提供醫療援助的整個過程中，都是自治獨立的，這包括照明、下水道、水、通訊、藥物、醫生、洗衣、營養和葬禮。戰火下的救援行動困難重重，卻阻礙不了救難人員的心志。
俄烏戰爭／G20視訊峰會 蒲亭：該思考如何中止悲劇,2023-11-23,"俄羅斯總統蒲亭（Vladimir Putin）22日對G20、20國集團領導人發表視訊談話，提到有必要思考如何中止戰爭，並指出軍事行動向來都是悲劇。這是蒲亭首度用戰爭來形容俄烏衝突，也強調俄羅斯從未拒絕與烏克蘭和談。
",錯過2次G20峰會的俄羅斯總統蒲亭，22日參加由印度總理莫迪（Narendra Modi）主持的視訊峰會。這是蒲亭在俄烏開戰以來，首度對G20領導人發表談話，提到一些領導人對侵略烏克蘭感到震驚，他形容這場軍事行動是場悲劇。蒲亭提及，「是的，對特定的人、家庭和國家來說，軍事行動向來都是悲劇。當然，我們該思考如何阻止悲劇。順道一提，俄羅斯從未拒絕與烏克蘭進行和平談判。」蒲亭還用「戰爭」來形容俄烏衝突，而非克里姆林宮過去一貫採用的「特別軍事行動」。蒲亭這段談話是俄烏開戰以來最溫和的發言，與先前經常痛斥美國形成對比。不過他也批評北溪天然氣管線爆炸，是國家恐怖主義的行為。俄烏前線仍在激烈交火，俄羅斯一名女演員進行勞軍表演時，遭到烏軍砲擊身亡，另外還有約20名俄軍也在這場襲擊中喪命。至於中國國家主席習近平，22日出訪俄羅斯，會晤國會下議院杜馬主席沃洛丁（Vyacheslav Volodin），習近平表示願和俄羅斯共同促進一帶一路發展。習近平說道，「明年是中俄建交75週年，中方願同俄方一道不斷深化，永久睦鄰友好、全面戰略協作、互利合作共贏的雙邊關係。」由於北京始終拒絕譴責俄羅斯侵烏，西方情報界認為，中國在開戰以來持續提供外交和經濟支持，很大程度抵銷西方國家的制裁，還獲取大量經濟利益，並支撐俄羅斯的戰爭機器。
俄烏戰爭／英外相卡麥隆上任首站訪烏 強調持續支持烏克蘭,2023-11-17,英國前首相卡麥隆（David Cameron）接任外交大臣後，首次出訪就前往烏克蘭，強調英國支持烏克蘭的立場。另外，芬蘭指控俄羅斯放任非法移民跨境，宣布關閉4個邊境關卡；而33歲的俄國藝術家，去（2022）年將超市價格標籤換成反烏戰的紙條，遭判刑7年。,英國前首相卡麥隆在接任外交大臣後，首次出訪就抵達烏克蘭首都基輔，對總統澤倫斯基（Volodymyr Zelenskyy）強調，英國會持續支持烏克蘭的立場。隨後也前往臨黑海港市敖德薩，了解烏軍如何反擊俄軍攻勢。卡麥隆也是烏俄戰爭爆發後，首位訪問敖德薩的英國官員。英國新任外交大臣卡麥隆表示，「我很高興身為外交大臣，首次訪問烏克蘭，我要表達的訊息非常清楚，我們會持續給予道義、經濟、政治及外交上的支持。當然還有軍事上，反對俄羅斯這種不公平、無理的侵略。」另一方面，芬蘭政府16日表示，18日將關閉與俄國邊界9個過境點中的4個，來阻止尋求庇護的移民湧入。芬蘭與俄國，有長達1340公里長的邊界相連。芬蘭指出，從今（2023）年8月以來，從俄國邊境非法入境的人數大增。主要是來自中東和非洲未持有簽證的人士，芬蘭認為這是莫斯科對芬蘭申請加入北約刻意進行的報復手段。芬蘭總理歐爾波（Petteri Orpo）表示，「我們了解這項決定，給合法穿越邊境的人帶來困擾，我要強烈的表達，我們要結束這種現象，才可以讓邊境交通繼續。」而33歲的俄國女藝術家斯科奇連科，2022年3月在一間超市內，將商品價格標籤換成描述俄軍轟炸馬立波劇院事件的紙條，被法院依照禁止散布對俄「假新聞」的新法律關押，16日遭判刑7年確定。俄國反對黨政治人物維什涅夫斯基（Boris L. Vishnevsky）說：「有時候民眾犯下謀殺罪都不會判超過5年，都比在商店裡換標籤還少，所以這不是正義，這是處決。」斯科奇連科在法庭上強調自己是和平主義者，視人命貴於一切。而16日她被判刑7年，並且禁止使用網路3年，罪名是「對俄羅斯的政治仇恨」。
烏克蘭原訂2024總統大選 澤倫斯基：戰時非選舉好時機,2023-11-07,"烏克蘭原訂明（2024）年春天舉辦總統大選，不過澤倫斯基總統週一（6日）表示，國家目前需要團結而不是分裂，所以他認為現在不是重新選舉的好時機。但是戰爭再持續下去，周邊國家人民的耐心受到更大的考驗，週一波蘭就有許多運輸業者用貨車卡在邊境的馬路上，抗議烏克蘭司機用低價搶生意。
",烏克蘭從去年被俄羅斯入侵之後一直實施戒嚴，在戒嚴令之下，所有選舉都會被取消。烏克蘭政府高層最近討論原訂明年春天舉辦的總統大選，是否如期進行。但是澤倫斯基總統在每日的例行演說中，直言現在不是重新選舉的好時機。烏克蘭總統澤倫斯基表示，「而且我們都明白現在，也就是戰時，面臨許多挑戰的情況下，以這種輕率的方式，將選舉話題拋向社會，是絕對不負責任的。」事實上，原訂今年10月舉行的國會選舉也已經被推遲。但是隨著俄烏交戰超過1年8個月，烏克蘭國內不同意見的聲量逐漸加大。基輔國際社會學研究所10月進行的一份民調顯示，烏克蘭人認為盟友的支持開始減弱，希望基輔當局跟俄國談判的比例，增加到3成。澤倫斯基則再度呼籲團結，希望各界不要進行無意義的政治討論。波蘭運輸業者梅克勒指出，「我們希望恢復公平競爭規則，這樣才能工作和賺錢，沒有人購買貨車只是為了停著，因為開了也賠錢。」鏡頭轉到波蘭，週一在烏克蘭邊界的3個過境點，有大量貨車卡在車道上，造成車輛回堵。用這種方式表達抗議的是波蘭運輸業者，他們抱怨俄烏戰爭爆發後，歐盟取消烏克蘭的入境許可制，讓他們更容易進出波蘭和其他歐洲國家，加上開價比較低廉，搶走各國本地司機的生意。示威人士控訴，先前烏克蘭低價穀物大量輸入波蘭，波蘭農民就受不了了，政府卻一直沒拿出辦法。不過，波蘭政府回應，取消烏克蘭運輸業者的入境許可是歐盟的決定，他們也無法跟歐盟唱反調。
烏克蘭導演用鏡頭，記錄戰地孩子成長群像【獨立特派員】,2023-11-07,烏克蘭紀錄片導演艾莉莎從2019年開始，在《戰火邊緣的青春》這部紀錄片中，拍攝了烏克蘭東部頓巴斯戰區五名青少年的生活。沒想到紀錄片拍攝接近尾聲，2022年俄羅斯全面入侵烏克蘭，這部紀錄片捕捉的俄烏戰爭前珍貴影像，在無情戰火下成了回憶。在戰火邊緣的孩子，如何能看見光明？,2019年冬天，俄烏戰爭尚未全面爆發，不過在烏克蘭東部的頓巴斯前線，雖仍屬烏克蘭控制地區，戰火邊緣卻已經是居民的日常，時時刻刻都要擔心下一顆炸彈會不會落在附近。頓巴斯是烏克蘭最大煤礦產地之一，礦工們每天到地底600到1800公尺深的礦坑中工作，就連青少年也不例外。每一天的生活都充滿變數，就如同不知道何時炸彈可能來襲。同齡的孩子在玩耍的同時，身在戰火邊緣的孩子，卻必須知道「有砲擊時該怎麼做」。於是，烏克蘭紀錄片導演艾莉莎來到頓巴斯，啟動了《戰火邊緣的青春》紀錄片拍攝計畫。籠罩在戰爭陰影下，看似窒息無望的大環境，卻無法壓抑青少年們追尋夢想的渴望。音樂、繪畫、攝影、藝術創作成了烏克蘭頓巴斯青少年釋放情緒的出口。烏克蘭紀錄片導演艾莉莎說：「當身處在一個非常複雜的環境當中，在戰火邊緣，充斥各種經濟政治問題。縱使困難重重，他們仍試圖照亮自己的人生、去享受生命，他們有著強烈的企圖心去改變生命，同時去追尋自己的夢想。」烏克蘭國旗在屋頂升起，伴隨著國歌，少年站在屋頂上大聲地說：「這個訊息，是要給那些以為頓巴斯只有親俄分離主義者的人。這裡是盧甘斯克，你看到車庫上有烏克蘭國旗，我們用傳統的方式升旗，配上烏克蘭國歌，如果不知道誰住在這裡就別亂說。」而導演艾莉莎他不只記錄，更和五位青少年一起生活探索生命的可能性，回應一場烏克蘭冒險家瓦倫廷來自喜馬拉雅山旅程的召喚，開啟了「遠離戰爭之旅」。戰火無情，紀錄片拍攝進入尾聲之際，2022年2月俄羅斯全面入侵烏克蘭。導演艾莉莎放下手邊尚未完成的紀錄片，志願加入武裝部隊，站上前線、捍衛家園。艾莉莎說：「我發現現實比所有戲劇更駭人，當你所有的親友和主角們都身陷危險時，你如何還能拍攝紀錄下去？」艾莉莎說：「我從戰爭前線回來，看到所有拍攝的影像，我哭了，因為我看到的世界已經不存在了，已經都被毀滅占領了。我情感上非常痛苦，很難去承受，但同時這是一個獨特的機會，能夠把我所能記錄、拯救的生命，融入到這部紀錄片中。」對艾莉莎來說，完成這部紀錄片是不可能的任務，因為從前線回來之後，重新開始不僅非常困難，繼續製作這部紀錄片更是痛苦的過程。導演艾莉莎也分享了，在前線時他還是會拍攝影像，作為影像記憶簿，如果不幸在戰場上喪生，他希望兒子能記得自己。而對艾莉莎來說，六歲兒子看完《戰火邊緣的青春》這部紀錄片後的回饋，對他而言是最重要的。艾莉莎說：「我問我兒子他喜歡哪些部分？他回答說音樂和光亮，我很高興他說他看到光明，因為我們想在這部電影中傳遞的是，儘管身處黑暗，光明依舊會勝出，俄羅斯可以炸毀我們的城市、電力站，但只要我們依舊有光，我們會繼續戰鬥，我們不會退縮。」俄烏戰爭仍持續著，片中兩位青少年魯斯藍、伊利亞，至今失聯生死未卜。《戰火邊緣的青春》片中沒有太多戰事衝突，而是聚焦青少年的生活群像。戰前的頓巴斯和五位青少年的自我探索、音樂與光亮，被永遠保存在紀錄片中，這也是導演艾莉莎送給自己、兒子和每一位觀眾最溫柔的禮物。 （※陳廷宇 羅盛達／採訪報導）
