報導標題,報導日期,報導大意,報導內文
EdYouth推校園心輔政策白皮書 籲納入情緒教育周延心輔政策,2024-01-02,發生在校園或學生族群的自傷、自殺事件頻傳，學生的身心健康狀況也引發關注。有學生團體提出校園心輔政策白皮書，並找來心理師等專業人士，希望相關單位還有3黨總統候選人能正視學生訴求。,EdYouth常務理事黃莨騰提及，「大家就好像覺得再忍一下就好了、為什麼抗壓性這麼差？等等，這其實都會造成學生更大的壓力。」學生團體EdYouth推出校園心輔政策白皮書，點出學生族群在校園或家庭中可能面臨的心理壓力。黃莨騰指出，「80%學生的課業壓力都是來自於學習歷程檔案，是它的政策傳達並沒有讓所有學生知道學習歷程檔案應該要怎麼做、它的精神到底是什麼。」EdYouth理事長李瑞霖指出，「比起課業上面的卓越，我們其實更應該要詢問，學生是否有能力調適自己的身心狀況？專任輔導教師的員額編制，國中應該要跟高中一樣，都是每12班1個人，那麼大專院校的話，我們認為應該要調整為1比800。」學生團體整理自殺和憂鬱、壓力來源，還有校園心輔導等重要議題，同時也指出，雖然台灣學生在國際學生能力評量中（PISA）成績亮眼，但國高中和大學的學生憂鬱盛行率和自殺率逐年攀升，比起追求課業表現，調適身心狀況的能力可能更重要。諮商心理師公會全聯會理事長黃雅羚認為，「情緒的議題，是我們的學生目前在求助裡面很重要的，都在第1名跟第2名當中徘徊。身心偏差跟困難的這些孩子，大家可以怎麼做，什麼是最好的方式，它要有一個轉銜跟個案的會議。」提出萬字建言，學生們希望相關單位和3黨總統候選人能聽見訴求，推動心理假、情緒教育納入課綱，並加快完成《學生輔導法》修法，讓校園的心輔政策更周延。
紅隼火箭彈遭疑穿甲力不足 中科院：主要阻敵前進,2024-01-02,義務役恢復1年期本月就要正式上路，陸軍採購5000枚紅隼火箭彈、60套射擊模擬器，用於訓練，但紅隼火箭彈被質疑穿甲力不足、無法打穿中共主力戰車，中科院表示，紅隼主要是攻擊輕裝戰車、甲車的履帶與輪胎，失去移動能力。學者指出，紅隼因為筒後噴火的原因無法在室內操作，考驗國軍城鎮戰的戰術運用。,國產的紅隼火箭彈具備反裝甲火力，有利單兵作戰，投入城鎮戰運用深獲總統蔡英文肯定，適逢1年期義務役今（2024）年正式上路，陸軍採購5000枚紅隼火箭彈、60套射擊模擬器，用於訓練急需。不過並不是所有義務役都能操作紅隼，陸軍表示役男完成新訓、分發部隊後，接受專長訓練才具備操作紅隼的能力。陸軍發言人史順文指出，「我們也已經完成紅隼火箭彈的專長駐地和基地訓練的規劃，這些對於提升陸軍完整戰力都很有幫助。」根據中科院資料顯示，紅隼火箭彈有效射程達400公尺，可以反制輕型坦克、裝甲車、氣墊船及人員運兵車等，已成為海軍陸戰隊、憲兵、海巡署的建置武器。至於要培養一名標準的紅隼火箭彈兵，正式訓練需要4天，熟悉裝備、掌握射擊要領，但外界質疑紅隼穿甲力不足，無法打穿中共主力戰車，立委強調不能讓役男成為戰場砲灰。民眾黨立委張其祿表示，「這個操作的武器有沒有自保跟真正殲滅敵人的打擊能力，都要明確地了解，不能讓我們義務役士官兵變成戰場上砲灰。」民進黨立委王定宇認為，「不同的武器裝備會應對不同的威脅，輕型的坦克或者是輪型的甲車，紅隼都可以運用。」中科院表示，紅隼主要瞄準攻擊輕裝戰車、甲車的履帶與輪胎，只要打中3枚就能讓車輛無法前進，但學者示警，戰甲車仍具有作戰能力，對國軍造成威脅；此外紅隼無法在室內操作，成為城鎮戰作戰一大隱憂。國家政策研究基金會副研究員揭仲分析，「如果要躲在建築物內，對接近的共軍裝甲車輛發動攻擊的時候，其實筒後噴火可能會危及到發射手自身。」國軍對抗中共主力戰車，仰賴標槍飛彈、拖式飛彈，但目前標槍還沒到貨，學者認為中科院必須研發下一代的反裝甲火箭，填補戰力所需。
英媒報導台灣擬加入ICC 外交部：助台海安全都不排除,2024-01-02,英國媒體報導，台灣政府正考慮加入國際刑事法院（ICC），加強嚇阻中國攻擊或入侵，若中國國家主席習近平下令對台發動戰爭，國際刑事法院將可介入調查。外交部回應，對於任何有助於台海安全的方案，都不會排除任何可能性。,英國衛報近期披露，台灣政府正考慮加入國際刑事法院（ICC），加強嚇阻中國攻擊或入侵。台灣如果加入，屆時若中國國家主席習近平下令對台發動戰爭，法院將可介入調查。報導也提到，雖然在總統大選前政府不會有立即動作，但確實有在討論中。外交部發言人劉永健表示，「外交部及政府相關機關，對於任何有助於穩定台海和平安全的方案都會評估研議，也不會排除任何可能性。」國際刑事法院根據《羅馬公約》在2002年成立，是唯一一個有管轄權，起訴犯有滅絕種族罪、危害人類罪、戰爭罪和侵略罪的個人的常設國際法院。目前有123個成員國，中國美國則不在其中。去（2023）年3月，ICC針對俄羅斯總統蒲亭（Vladimir Putin）強行將烏克蘭兒童遷移一事向他發出逮捕令，因此一旦習近平發動戰爭將可適用。學者認為目前台灣可循烏克蘭及巴勒斯坦模式加入ICC，或是宣稱有管轄權爭取保障。國防安全研究院助理研究員楊長蓉指出，「另外有可能像烏克蘭那樣，是主動跟國際刑事法院說接受你的管轄權範圍，也許政治操作的可能性就比較多。」不過學者也指出，如果透過簽署羅馬規約加入ICC，但因聯合國秘書長為ICC成員國資格的管理者，就牽涉到長久以來的台灣定位問題。另外雖然加入可以提高台灣的全球參與度，但可能也要同樣面臨地緣政治的風險，難度不小。
2024年台股首交易日開紅盤 盤中翻黑失守17900,2024-01-02,2024年的第1個交易日大盤以小漲開出，不過在AI概念股等電子權值走弱下，大盤走低翻黑下挫超過百點，指數失守17900關卡。,台北股市去（2023）年封關日上漲，終場寫下年度收盤新高價17930.81點，距離萬8僅一步之遙。2024年的第1個交易日大盤以小漲開出，不過在AI概念股等電子權值走弱下，大盤走低翻黑下挫超過百點，指數失守17900關卡萬寶投顧執行長王榮旭指出，「在去年12月台股之所以大漲是因為熱錢流入，我們估計元月份的話，台幣還會持續升值，所以資金的行情我認為還是會在元月份來燒旺台股的走勢。」分析師表示，去年台股整年已經上漲3793.12點之多，但早盤在獲利賣壓下而造成回調，且下週將國內將舉行總統大選，不確定因素升高，讓市場趨向觀望。另外新台幣兌美元匯率2023年以30.735元小貶1.7分封關後，2024年的第1個交易日以30.7兌1美元開盤，升值3.5分，目前在30.815元整理。外匯分析師陳有忠認為，「都是台幣資金需求的高峰期，所以很多外幣都會結回來，所以應該到農曆年前的話，1月一整個月來講，還是應該是偏向易升難貶的格局。」外匯分析師從過去經驗分析，每年12月及農曆春節前，新台幣兌美元匯價通常呈現走升的機率較高，主要反映廠商年末作帳，還有春節前新台幣資金需求。至於春節假期過後能否進一步走升，關鍵還是在美國聯準會的政策動向，需密切留意。
陽明交大高雄分部設AI學院 市府供蓮潭會館等處設校　,2024-01-02,國立陽明交通大學將在高雄設立分部，預計設置AI及半導體等學院，招攬碩士與博士生來培育在地人才。由高雄市府與陽明交大簽訂合作協議書，提供現有蓮潭會館以及公務人力發展中心來設立學校，預計明（2025）年開始招生，也代表蓮潭會館即將結束營運。,歷經1個多月協調終於底定，國立陽明交通大學將在高雄設置分部，由陽明交大校長帶領3名副校長等幹部共同南下宣布。陽明交通大學校長林奇宏表示，「能夠很快速的去擴散人才產出的量能，所以這個的確是很大的挑戰，不過我們有大概2、3年的經驗，我們心裡大概知道要怎麼做，我們會努力往前走，我們在南部地區還是會比較從應用端來著手。」陽明交大表示，初步計畫將以招攬碩士和博士生為主，大學部設立與否還要研議。校地將由高雄市府提供現有蓮潭會館與公務人員發展中心作為校址。市府表示，台灣AI和半導體人才以在台、清、陽明交大和北科大等學校為主，多半集中在北部，期待高雄分部設立留住南部人才，也能帶領南部AI及半導體產業發展。高雄市長陳其邁指出，「選定我們現在的蓮潭會館以及人力訓練中心的這個部分，那離高鐵站大概有1.7公里，開車大概3分鐘就到了。」智榮基金會董事長施振榮認為，「過去我們做的產業的思維都是顯性的價值在發展，但是面對未來更有價值的應該是隱性，就是IP，微笑曲線最左邊的一些IP是最有價值的，本身就是1種產品。」市府表示，陽明交大高雄分部預計在明年開始招生，相關期程細節與各相關單位同步推動中。這也代表開幕近20年，2005年由台灣首府大學以ROT方式委託經營管理和營運的蓮潭會館，最慢在年底前就會走入歷史。
首版黑白米奇版權到期 1/1起可無償使用,2024-01-02,迪士尼動畫角色米老鼠──米奇，在汽船威利號初登場的版本版權保護期限到期，從今（2024）年1月1日開始版權就屬於公共財領域，所有人都可以無償使用，但這僅限於第1代出版的米奇，不同版本的彩色米奇仍有各自的版權保護。,迪士尼全球第1齣的有聲動畫片《汽船威利號》，讓可愛的米老鼠米奇在1928年初登場後就風靡全球。相隔95年，這個初版米奇的版權到期，2024年正式進入到公共財領域，也就是所有人都可以無償使用初版米奇這個卡通角色。美國杜克大學公有領域研究中心主任珍妮佛詹金斯（Jennifer Jenkins）指出，「我覺得有點像汽船上的煙囪，像在排出煙霧，太令人興奮了，它終於來了。」不過價值數10億美元，穿著紅色褲子不同版本的彩色米奇，都有各自的版權保護，目前民眾能使用的米奇只有黑白船長特定版本。其實汽船威利號的版權原本應該在1984年到期，但是迪士尼長期大力遊說，讓國會多次批准版權延長，使得初版米奇版權期限長達95年。詹金斯表示，「人們是很興奮的等，等大亨小傳、等福爾摩斯最終章、等小熊維尼，所以在過去的4年裡我一直感到興奮。」根據1988年最新通過的《美國著作權法》，大多數作品會在發布95年後成為公共財，近年也有許多經典文學成為公共財，掀起改編熱潮。而小熊維尼也早米奇一步成為公共財，去年甚至被改編成恐怖電影。迪士尼則強調會努力營造迪士尼標誌性角色，不讓消費者感到混淆。
大埤灌溉問題地層下陷惡化 雲縣府擬引北港溪水源,2024-01-02,根據水利署監測資料，雲林縣水稻最大種植地區大埤鄉，近5年地層下陷面積與深度有惡化現象。為了避免極端氣候造成水情吃緊、地層下陷持續，雲縣府建議引北港溪水源，新建給水管路供應灌溉，經費約3.3億餘元，並提報中央等待核准辦理中。,2期稻收割後農民忙著整地，雲林大埤鄉是雲林種植水稻面積最大地區，但卻時常面臨灌溉水源不足問題。有當地農民就說，為灌溉農田田區同時要用2至3口井放水，才能夠來因應。雲林大埤鄉農民表示，「就是都沒有水。如果有人耕田廣一點，就用大井水，比較深層的。我這個都是小井水，就很難去灌溉，有時要放水1天1夜才能全部都讓水覆蓋。」雲縣府表示，根據水利署監測資料，大埤鄉下陷面積和深度持續擴大，主要就是因為農田水利事業區域的灌溉系統末端或區外，包括北鎮、西鎮及怡然等村，若要一年兩作無水可灌溉，一定要抽取地下水使用。雲縣府水利處處長許宏博表示，「非灌區地方，去想辦法怎麼用地面水源來補充，我們研究是以大埤附近北港溪，去引北港溪水源，作為1期稻作的灌溉水源。」雲縣府水利處表示，為改善大埤鄉地層下陷惡化問題，縣府完成大埤非灌區灌溉水源改善工程前期規劃，希望引北港溪地面水到高灘地設置調蓄水池等，供給農田灌溉使用，但概估工程經費約3.3億，目前已經報請中央等待核定中。
花蓮後站屋頂出現裂縫 懸吊2噸裝置藝術巨石已移除,2024-01-02,台鐵花蓮火車站後站出口，原本吊掛著1顆重達2噸的巨石當作裝置藝術，但地震頻傳加上建築老舊，吊掛巨石的屋頂最近出現裂縫，台鐵評估後已將其移除。,花蓮是石頭的故鄉，因此台鐵在當初設計花蓮後站改建時，特別在出入口吊掛一顆重達2噸的蛇紋石當作裝置藝術，但最近後站的天花板出現裂縫，加上巨石影響行人動線，民眾都擔心會有危險。 在地居民王先生認為，「因為花蓮它是一個地震頻繁的地方，那它巨石的重量就是滿重的，如果地震，它再晃動的話應該對於結構會有一些拉扯，誰也不敢保證它是不是會掉下來。」花蓮後火車站本體已40多年，雖於2020年改建成禮賓候車室，卻在去（2023）年7月發現漏水，全面檢查後才發現，吊掛巨石的屋頂常因地震搖晃拉扯產生裂痕，如不移除勢必影響旅客出入安全。台鐵花蓮火車站長楊舜安指出，「巨石畢竟有2噸重，而且我們花蓮又屬於多震地區，所以造成我們結構上有明顯的破壞情形。我們在11月10日的時候，就由工務段代辦把這顆石頭移除。」而拆除下來的巨石目前先放置在工務段，未來鐵路高架化後若有適合場域，將放置於地面擺飾不再以吊掛方式呈現，至於花蓮後站的結構補強，將會全部換成多道工序防水層，預計今年3月完工。
判諾貝爾獎得主違《勞動法 》 尤努斯遭處6個月有期徒刑 ,2024-01-02,孟加拉首都達卡的勞工法庭，1日以未設立勞工福利基金違反《勞動法》為由，將諾貝爾和平獎得主尤努斯（Muhammad Yunus），判處6個月有期徒刑。尤努斯的律師表示，這個案子完全是出於政治動機，唯一目的就是要「當著全世界的面，騷擾並羞辱尤努斯」。,孟加拉享譽國際的經濟學教授尤努斯創立的非營利團體「鄉村電信」，是這宗勞資爭議的焦點。鄉村電信擁有孟加拉最大的行動電話公司，同時也是全球最大的電信公司，挪威電信子公司的鄉村電話34%的股份。達卡勞工法庭的首席法官在判決書中指出，鄉村電信67名職員是永久員工，但公司卻沒有設立員工福利金，而且按照公司的政策，5%的股利應該分發給員工。尤努斯和公司的3名董事都被以違反《勞動法》為由，判處6個月有期徒刑。尤努斯的律師表示除此之外，尤努斯還因涉嫌違反《勞動法》與貪污，遭遇其他100多項的指控。2006年諾貝爾和平獎得主尤努斯表示，「我被自己沒有犯的罪而受罰。如果你想稱那是正義，你就稱吧。」尤努斯的支持者與律師則指這個案子完全是出於政治動機，唯一目的就是要「當著全世界的面，騷擾並羞辱尤努斯」。孟加拉即將在7日舉行大選，儘管遭到主要反對黨的杯葛，但總理哈希納（Sheikh Hasina）領導的孟加拉國人民聯盟，幾乎篤定將贏得第5個任期。長久以來，尤努斯就被哈希納陣營視為潛在的競爭對手，尤努斯所打造協助數百萬人脫貧的微型貸款，就被哈希納批評為是以高利率「吸窮人的血」。聯合國特別報告員卡恩指出，「勞工法庭成了對付諾貝爾和平獎得主的武器。儘管在孟加拉的街頭，每1家工廠每天都嚴重違反《勞動法》，而政府甚麼也不做。」去年8月，包括前美國總統歐巴馬（Barack Obama）和前聯合國秘書長潘基文（Ban Ki-moon）在內的160位全球知名人士曾發表連署信，稱尤努斯「持續受到司法騷擾」。前國際特赦組織秘書長艾琳卡恩（Irene Khan），1日以聯合國特別報告員的身分出席法庭的判決，稱這起訴訟是「對正義的嘲諷」。
手譯檢定無北部考場 考生被迫南下考試,2024-01-02,依據身權法的規定，要有手語翻譯技術士證照，才能接受政府派案進行手語翻譯服務，去年報考人數，乙、丙級共有200人，其中北部考生就佔了83人，但是這次術科考場，卻沒有北部考場，只有台中跟台南，而且一個在一月、一個在七月。北部考生被迫南下考試，不僅增加交通住宿費用，也擔心明明報名同一梯，考試時間不同，題目不同，會有不公平的情況。,手語翻譯技能檢定考生周玠君說：「預期是會去台北啟聰學校考試，但是剛剛就是接到消息說，我自己的考場會是在台南，而且還不是台南火車站旁邊，是在新化，就超級遠，然後我想說怎麼辦？」住在新北的周玠君，必須要請假去台南考試，前一天就得南下，家裡的小孩還要託人照顧，時間和金錢成本都增加，感到相當不滿。依據技檢中心公布手語翻譯檢定合格的術科考場，只有台北、台中、台南三所啟聰學校，而這次台北啟聰學校無法配合辦理，中聰考場安排在1月考試，南聰考場要等到7月考試。台北啟聰學校校長趙麗華解釋：「因為要換那個遊具，就是小朋友玩遊具玩遊戲的地方的地墊，所以剛好同一個時間，學校會施工，因為會造成技檢過程裡面的噪音，所以當時就告訴技檢中心說我們不辦理。」三所學校長期配合辦理檢定，不過學校只能利用寒暑假整修，所以只有兩所學校辦理，時間還不一樣。考生林晏君說：「拿到那個技術士證的時間就不一樣，因為以目前我們手語翻譯的檢定來說，證照的確是會影響大家可能工作或是接案的機會。」技能檢定中心秘書林玉梅解釋：「兩個時間、我們的兩套試題也會不一樣，技術士證其實它並不會因為說誰先取得他就比較有利，因為像我們的所有的職類的考試，很多職類它都是可能一考就是考個半年或者是什麼，不會因為誰先考，誰就比較有利。」技檢中心表示各考場人數已經額滿，無法幫考生更換場地；退費則是依照規定，有重大傷病、結婚喪葬等才能辦理。有考生認為可以找其他學校合作，而不是只限於三所聰校。考生李欣怡說：「建議技檢中心可以去建立一份願意共同來協辦、或是承辦輪流承辦的學校名單。」技能檢定中心秘書林玉梅表示：「如果說有其他單位願意設置，只要它經過場地評鑑合格也是可以來辦考試，也有去找了新竹的聾人協會、聽障人協會、還有中華民國聾人協會。」技檢中心表示除了三所聰校，一直來沒有其他單位願意申請辦理，日後會再詢問各方意見。國家語言發展法通過之後，台灣手語能見度越來越高，未來報考的人只會增加、不會減少，考生希望技檢中心可以全面檢討考試制度，讓考試更公平合理。
石川強震／日氣象廳籲保持警惕 1週內恐再有強震,2024-01-02,日本石川縣能登半島2024元旦發生規模7.6強震，根據NHK報導目前已知至少6人喪生；最初發布的海嘯警報現已全部降級，氣象廳呼籲民眾仍應保持警惕，類似強度的地震在1週內仍可能發生。,石川縣輪島市市中心發生火災，官員表示該市一條街上的50多家商店和房屋受損，有人受困瓦礫堆下，還有民眾心臟病發倒下，另外有人被掉落的東西砸傷送醫。志賀核能發電廠有機組變壓器出現漏油。NHK報導，「志賀核電廠爆炸失火，廠方表示2座核子反應爐無法運作。」瓦斯桶震倒、轎車及旁邊的屋子劇烈搖晃，石川縣能登半島2024元旦發生規模7.6強震，氣象廳表示地震發生後，石川縣周邊地區陸續發生超過百起地震。輪島市觀測到海嘯超過1.2公尺，金澤市有0.9公尺。氣象官員表示，石川縣部分地區週二上午將出現嚴寒，輪島市氣溫預測零下2°C。首相岸田文雄表示，警方接獲許多房屋倒榻且民眾受困的通報，把人救出為首要之務。日本首相岸田文雄表示，「許多房屋倒塌、道路毀損，大型重機無法進入，外援無法進入金澤市災區，因此必須下令國軍部隊以船隻支援。」北陸電力公司已將七尾大田火力發電廠1號、2號機緊急停機，輪島、珠洲、七尾等地超過萬戶停電；此外石川、新潟均有醫療院所停水停電，部分通訊也中斷；能登町與珠洲市連接的道路徹底斷裂，珠洲市並有火災。地震發生後，交通運輸也大受影響，北陸新幹線停駛有1400旅客滯留。
石川強震／台灣旅遊團全員平安 屏東、北市特搜隊整裝待命,2024-01-02,日本石川強震，造成當地有建築物倒塌並傳出傷亡消息。台灣旅行社回報，目前在北陸地區的旅遊團一切平安，只要確認班機就可以返台，而日本有難，台灣也伸出援手。內政部消防署已經通報屏東及台北市特種搜救隊盤點救災量能，接獲指示就可以立刻出發。,地震來襲當下，列車時刻表劇烈搖晃，車站還一度斷電，停車場的汽車也狂搖，嚇得民眾抱緊孩子躲在一旁。日本石川縣7.6強震，傷亡人數及災損數字持續更新，台灣旅行社在日本北陸地區的旅遊團目前都回報平安，但也因為新潟機場的國內線和國際線班機取消，返台時間還有待確認。旅遊業者說明，「因為飛機沒有飛過去，所以他們今天沒有辦法回來，但是因為我們原本要飛過去這2團，今天晚上的住宿就剛好可以給滯留的客人來住。」至於自由行方面，外交部表示，當地駐處如果有接到觀光客搭機返台的需求，都會給予協助。外交部發言人劉永健指出，「據駐大阪辦事處回報，已聯繫轄區內各僑團及留學生組織，尚未聽聞有受災狀況。該處收到部分觀光客因地震，無法順利搭機返國的求助訊息，目前也正積極協助中。」日本有難，台灣也即刻伸出援手，內政部通報國際人道救援輪值縣市，屏東縣和台北市2市特種搜救隊整裝待發，160人、4隻搜救犬和13公噸器材已經準備就緒。屏東縣長周春米提及，「消防署的通知也需要我們前往竹山去會合，那只要外交部這邊一通知，馬上就可以啟程到日本，去做我們最專業、最友好的救援。」目前日本還沒有表達需求，內政部長林右昌表示，如果接獲通知將會立即啟動專案包機救援機制，搭乘專機馳援，把握黃金救援時間。
新聞見分曉／中國流行黴漿菌肺炎 台灣民眾不可輕忽,2023-12-27,近期，感染黴漿菌肺炎的幼童，擠爆了上海、北京等地的醫院門診，醫師呼籲，台灣爸媽也別輕忽。,黴漿菌雖然第一個字是「黴」，但實際上跟黴菌無關，而是介於細菌與病毒之間，目前發現最小且能自行繁殖的病原體。可以經由咳嗽或打噴嚏產生的飛沫傳播，如果親密接觸，相當容易受到感染。通常症狀較一般肺炎輕微，看起來有點像感冒，但是可能咳嗽症狀會持續較久。感染之後，剛開始會感覺到全身疲倦無力、喉嚨痛，輕微發燒，以及長達數週、甚至數月的咳嗽。少數病人會有嚴重肺炎、氣喘發作等嚴重併發症。農曆年快到了，兩岸民眾往返增加，要如何預防黴漿菌的傳染呢？避免飛沫傳染，要需勤洗手、戴口罩；咳嗽或打噴嚏時，可用紙巾蓋住口鼻並馬上丟棄，也可以上臂或手肘代替，不要直接用手掌阻擋。大多數被感染的人可以自行痊癒，不過如果出現：咳嗽合併胸痛，連續高燒超過3天、呼吸困難、精神差、進食困難等，就要趕快到醫院檢查，不要拖延。黴漿菌肺炎的傳染力極強，即使已經去看醫生在吃藥，也要避免親密接觸。最近氣溫下降，新冠和流感疫情，也都在升溫！預估明年1月的中下旬，會來到最高峰。請民眾要多加留意自己健康。 
石川強震／輪島市民宅倒塌通報逾50件 已知6人受困2失去生命跡象,2024-01-01,日本1日發生規模7.6強震，石川縣輪島市消防署陸續接獲超過50起房屋倒塌的通報，至少有6人受困於倒塌建築物，警政廳也指出，七尾市也有2人失去生命跡象。輪島市中心則發生大火，一大片房屋被火吞噬。,日本石川縣能登地區於當地時間1日下午4時10分，發生規模7.6的淺層地震，石川縣志賀町偵測到最大震度7。NHK報導，石川縣輪島市消防署接獲超過50起房屋倒塌的通報，包含部分「來不及逃出的居民」、「有人失去意識」等消息。消防署正在檢查現場並進行救援行動，但尚未確認所有通報的地點，也還不清楚建築物倒塌的實際數目。NHK報導，日本警察廳指出，石川縣七尾市有1名男子被壓在石燈籠下，失去呼吸心跳，另有1名女性從倒塌家中被救出，已無生命跡象。適逢日本人團聚並參拜神社的元旦假期，日本政府表示，仍在評估地震造成的損失程度以及是否有人員傷亡，內閣官房長官林芳正表示，有通報指出倒塌建築物裡有6人，但尚未掌握更多細節。輪島市中心在地震後也發生大火，吞噬了一排房屋，居民在黑暗中被疏散，有些人裹著毯子，有些則抱著嬰兒。輪島消防署1名消防員表示，「發生了一場大火，我們無法立即判斷有多少房屋受到影響。」他補充，消防署接到大量通報稱有人受傷，並受困在倒塌建築物內。目前有4輛消防車抵達現場，但由於道路受損和其他障礙，其他設備難以到達。日本氣象廳指出，強震發生後，僅10分鐘左右，輪島港就遭遇了至少1.2公尺高的海浪，其他地方也發生一系列較小的海嘯，遠至北海道最北端。日本氣象廳原本發布「大型海嘯」警報，警示會有高達5公尺的海嘯，但隨後將警報級別下調至最高3公尺的海嘯。美國太平洋海嘯預警中心也強震發生後約4小時表示，海嘯危機基本已過去。數小時內也發生50多起3.2以上的地震。日本道路營運商表示，震央周圍的幾條主要高速公路已關閉，東京和震央能登之間的新幹線列車服務也暫停。
