報導標題,報導日期,報導大意,報導內文
北醫附醫指新冠疫情再升溫 6月染疫增近3倍,2023-07-04,第4波新冠本土疫情仍在高原期，北醫附醫上午舉辦新冠衛教記者會。根據北醫統計，光6月新冠確診病患成長近3倍，中重症住院患者也增加6成，而且年輕人也有重症風險。日前收治一名30多歲男性，快篩陽性未就醫，後來昏迷休克，緊急裝上葉克膜治療2個多月才救回一命。,年輕人染疫也可能變重症。一名30多歲男性上班族，身材肥胖、BMI過高，日前新冠肺炎快篩陽性，在家休息未就醫。沒想到幾天後被家人發現昏迷，送醫後一度出現休克、命危，緊急裝上葉克膜和呼吸器，經過2個多月治療才救回一命。北醫附醫成人感染科主任莊涵琄指出，「兩個多月的日子他是很辛苦的，因為他說醒過來的時候，才發現他怎麼全身不太能動，看起來非常沒有力氣，後面還要經過復建的治療。」收治個案的北醫附醫表示，近期新冠疫情再升溫，光是6月快篩陽性患者就占感染科門診的半數，人數比前一個月成長近3倍，中重症住院患者也增加6成，其中9成6是高齡長者和慢性病族群。而醫師也警告，這波主流病毒株XBB具有免疫逃脫特性，臨床上看到重複感染人數有增加趨勢。台灣感染症醫學會理事長王復德表示，「既然有變異株，所以它還是可能會有免疫逃脫一些現象，也有可能還是會感染到。」醫師提醒，7月是解封後第1個暑假，不只出遊人潮增加，接觸和感染病毒的機率也大幅上升。呼籲65歲以上長者及有慢性病的高風險族群，除了應打滿3劑疫苗，若不幸確診應立即就醫領取抗病毒藥物，以降低重症及死亡的風險。
清冠一號7/1起改自費 購買約1500至2000元【更新】,2023-06-23,新冠疫情期間，許多確診者服用過的中藥清冠一號，從7月1日起就即將不再有公費補助，未來民眾如果確診想要服用，需花費1500元到2000元。而清冠一號在國外屬於健康食品，未來國外可能更容易買到。衛福部長薛瑞元表示，若透過國外電商平台訂購並在台灣供貨，可能違反《藥事法》。,許多民眾在確診後曾經服用過的中藥清冠一號，從7月1日起即將回歸自費，不過新冠疫情目前仍處於第四波高原期，第一線中醫師就坦言，清冠一號療效穩定，政府不再公費補助，對未來可能確診的病患來說並不公平。中醫師公會全國聯合會常務理事陳潮宗表示，「清冠一號是政府所研發非常重要的一個藥物，療效非常穩定，7月1號如果政府不再提供公費，對某些民眾來講其實是一種不公平的對待。」下月開始，要吃清冠一號得要自掏腰包，花1500到2000元購買，但中醫藥司也表示，病患可以請中醫師開立健保給付的其他中藥來緩解不適症狀；而清冠一號緊急授權使用EUA在明年6月到期後，目前只有兩家藥廠有意願申請正式藥證，反觀國外定義清冠一號是健康食品，未來在國外可以買到的機會可能比台灣還容易。衛福部長薛瑞元說：「在台灣清冠一號屬於藥，你在亞馬遜那邊買藥，然後在台灣供貨的話，那就會違反《藥事法》。」衛生福利部中醫藥司司長黃怡超指出，「因為美國沒有中醫中藥，台灣不一樣，台灣是有西醫西藥和中醫中藥，所以國情不同，不可以這樣比較。」衛福部中醫藥司統計，截至6月下旬，服用公費清冠一號患者大約有171萬人，使用總經費共25億多元，在第一線的中醫師就呼籲，疫情目前還沒結束，政府應該延續補助，保障病患的權利。
台大醫稱XBB快篩準確度僅7成 食藥署：已要求業者提報告,2023-06-22,第4波的新冠本土疫情依然在高原期，有近8成確診個案都是XBB變異株，但近期有醫師發現，現在的快篩試劑對於XBB來說，疑似有測不準的「偽陰性」，準確度大約7成。對此食藥署回應表示，目前還沒有接獲相關通報，也已經邀求業者在1個月之內繳交評估報告，確保民眾使用快篩的準確度。,第4波新冠本土疫情仍在高原期，有近8成患者感染的是XBB變異株，不過有醫師臨床發現，國內新冠快篩試劑近期出現測不準的「偽陰性」現象，例如有長者周遭家人都確診，但長者快篩卻是陰性，擔憂恐怕因此延誤治療，導致重症。台大急診醫學部醫師李建璋指出，「他送來我們急診的時候是休克，或者是呼吸衰竭的狀態，但是家屬都告訴我們說，他們在家裡快篩了2次都陰性。但是我們使用另外一個牌子的快篩，或是用PCR就驗出是陽性了。」北市聯醫一般內科醫師姜冠宇說：「測起來是陰性，但是他有症狀，有可能過一段時間再測就變成陽性，因為這時候病毒從喉咽慢慢到鼻咽，散布比較多了才能夠被快篩偵測出來。」醫師表示，台灣專案輸入或專案製造的新冠快篩產品，很多沒有做定期的確效測試，以流感快篩來說，若準確度低於8成就不能夠賣了，而新冠快篩並沒有，因此推估目前的新冠快篩試劑準確度只有7成左右。食藥署副署長陳惠芳表示，「評估了國際上的資訊也都沒有說，目前市面上的試劑沒有辦法檢測XBB。」食藥署提醒，新冠快篩試劑受限於設計原理，靈敏度不如PCR核酸檢驗，所以應搭配臨床症狀做綜合判斷，目前食藥署正建立檢驗系統，後續將進行各家庫存產品對XBB變異株的檢驗性能，要求業者在1個月內繳交評估報告，以確保民眾使用快篩準確度。
美國因應XBB新冠變異株成主流 將更新秋冬疫苗,2023-06-16,美國食品藥物管理局FDA的專家小組，16日投票通過，將更新今（2023）年秋冬季的新冠疫苗病毒株，針對目前主要的流行病毒株XBB變種病毒。專家指出，數據清楚顯示XBB變異株已逐漸成為主流，未來也應定期進行評估。,美國食品藥物管理局FDA一個獨立的專家小組15日舉行會議，討論今年秋冬季的新冠疫苗病毒株；根據美國美國疾病管制與預防中心CDC數據，截至6月初，XBB.1.5已佔全美近4成病例，而且XBB.1.6與XBB.2.3變異株的病例也正在增加。加州大學聖地牙哥分校索伊爾博士表示，「我同意更新疫苗使用單價病毒株最有意義，我認為數據已經很清楚。」聯邦官員佩達指出，「今天會議有21票，投票結果一致，21票全部都贊成。」與會專家一致同意，新疫苗採用單價以針對XBB變種病毒，包括輝瑞、莫德納和Novavax，都已經開始針對此變異株研發疫苗。美國目前所施打的新冠疫苗加強針，是輝瑞跟莫德納去年9月提供，針對原始病毒株與BA.4與BA.5的Omicron變異病毒株疫苗，但只有17%的人口進行施打。至於正在中國訪問的微軟創辦人比爾蓋茲，15日接受中國媒體訪問時表示，未來5年將捐贈5000萬美元幫助中國研發藥物，希望讓中國的創新者，在全球性合作中發揮重要作用。微軟創辦人比爾蓋茲說道，「這次疫情當然有很多教訓，其中之一就是我們需要創造更好的診斷方法、藥物、疫苗，將這些都準備好，包括大量生產這些東西的能力。」最近幾個月，包括特斯拉執行長馬斯克、摩根大通執行長以及星巴克執行長等接力訪中，不過都沒跟習近平會面；外傳比爾蓋茲有機會與習近平一對一會談，成為近年首位接見的外資企業代表。
新冠第4波高原期 台大公衛估6月超額死亡升至25%,2023-06-15,第4波新冠疫情進入高原期，上週平均每天新增35例死亡，創今年以來單週新高。台大公衛學院預估，6月超額死亡恐怕升高到25%，回到解封前的嚴峻狀況。有醫師分析，這波主流變異株為XBB，具有免疫逃脫特性，且傳播力強，尤其近期校園畢業季，重複感染的年輕人特別多。,第4波新冠疫情來勢洶洶，疾管署公布上週平均每天新增245例併發症病例，死亡則每天平均新增35例，創今年單週新高。疫情持續在高點，有醫師分析，因為這波主流變異株為XBB，具有免疫逃脫特性，且傳播力強，尤其近期是校園畢業季，重複感染的年輕人特別多。基層醫療協會秘書長羅源彰指出，「有些年輕人他可能打了好幾劑的疫苗，他一點點的症狀，一驗竟然就陽性了，然後一樣照樣去吃喝玩，搭捷運也不一定會戴口罩，然後唱歌就更不用說，畢業季真的很瘋狂。」染疫人數增加，重症死亡人數也相對提高。根據衛福部統計，台灣今年5月超額死亡為17%，為解封後首度出現嚴重超額死亡，代表約有4%死於新冠，其餘則死於非新冠因素，例如其他共病死亡。台大公衛學院日前預估，6月超額死亡恐怕升高到25%。前國健署長邱淑媞認為，「疫情持續，政府卻放寬防疫措施卻解封。那民眾就更加沒有防備，也跟著不戴口罩，感染人數就更高。」台灣兒童感染症醫學會理事李秉穎解釋，「超額死亡只是一個新冠死亡人數的一個估計，並不是說我們的新冠死亡率超出預期，並沒有這樣子。」對此疾管署回應表示，台灣累計超額死亡數是全世界第9低，防疫團隊會虛心檢討，但不接受防疫失敗的說法。目前看來整個6月都是新冠疫情高原期，端午節後可望出現反轉。另外，今年秋冬季有機會再採購新的莫德納XBB疫苗。
新冠日均增35死創今年新高 台灣可否取得XBB型疫苗引關注,2023-06-13,新冠疫情進入第4波流行期高峰，疾管署公布最新疫況，每天平均新增245例本土中重症，平均每日新增35例死亡，創今年單週新高。病毒株XBB成為國內主流病毒株，預計6月仍在高原期。另一方面，新冠肺炎首度成為去年國人十大死因的第3名，羅一鈞引用國際累計超額死亡率的數據，顯示台灣有成功控制疫情。,因應新冠肺炎疫情流行病毒株XBB的出現，目前各國大廠都在著手研發XBB型別的下一代新冠疫苗，外界關注國內是否有機會能打得到？疾管署副署長羅一鈞說：「莫德納的合約裡頭，本來就有包含，如果它有更新疫苗株的部分，我們可以訂購最新型的新冠疫苗。」羅一鈞表示，如果莫德納成功研發出可上市的XBB疫苗，就能依照合約，讓國人能在秋冬季節施打。國內新冠疫情仍處於高點，觀察國內近7天疫情狀況，平均每天新增245例本土中重症個案，本土主流病毒株則為XBB。新增死亡案例則比前一週上升來到35例，死亡個案中，除了有慢性病史，更有多達5成7的人沒打滿3劑，顯示國內疫情仍處高點。對於新冠肺炎首度成為「去年國人十大死因」的第3名，疾管署副署長羅一鈞搬出國際累計超額死亡率的數據，顯示台灣有成功控制疫情。羅一鈞回應，「很誠懇地來面對，整個疫情後檢討，不過如果說我們台灣是屬於疫情防疫失敗的話，我想國際上是不見得會這樣認同的。」台大公衛學者陳秀熙表示，「全世界沒有一個國家在新冠肺炎的Omicron，幾乎可以得到零超額死亡，沒有一個國家，那麼台灣只是超額死亡的時間來得比較晚。」至於，國內上週出現首例兒童猴痘個案，確診兒童已經出院自主健康管理，而他的同住家人和幼兒園學童中雖然有人出現發燒症狀，但採檢後都是陰性，沒有新增個案。
癌症連41年居10大死因榜首 新冠去年1.4萬死排第3,2023-06-12,衛福部公布去（2022）年國人10大死因排行榜，癌症已連續第41年高居國人死因第1名，而肺癌也連續第19年位居10大癌症殺手。值得注意的是，疫情去年達到最高峰，讓新冠肺炎從10大死因第19名，一口氣竄升到第3名；去年共奪走1萬4000多條人命，其中8成6是65歲以上長者。,受到新冠疫情及人口老化影響，我國去年111年死亡人數總計有20萬8000多人，比前一年增加2萬多人。衛福部公布最新國人死因分析，癌症仍位居10大死因之首，已連續41年蟬聯第一位，去年有5.1萬多人死於癌症；其次是心臟疾病，新冠肺炎則排名第3，共奪走1萬4000多條人命，年齡分布以65歲以上居多，占8成6，死亡年齡中位數為82歲。疾管署副署長羅一鈞指出，「新冠肺炎確實在感染的期間、防疫的期間，對於高齡者的衝擊是最大的。特別是沒有完整接種滿3劑的個案，是我們最主要的來源。」另外，111年癌症死亡人數為5萬1000多人，也比前一年上升。其中肺癌已連續19年位居10大癌症殺手，其次是肝癌、結腸、直腸和肛門癌，女性乳癌及攝護腺癌等，死因順位跟前一年相同。值得注意的是癌症死亡時鐘，平均每10分7秒就有1人罹癌，比前一年快轉了3秒。國健署副署長賈淑麗指出，「4個癌症的篩檢人數、篩檢率，相較於最穩定的108年，我們的篩檢率大概下降了14%，大概有72萬人中斷了篩檢這個動作。」此外，在自殺部分，各年齡層自殺率都較前一年增加，尤其15到24歲及65歲以上自殺率回到疫情前的水平，因此須持續關注年輕族群及年長者自殺問題。衛福部分析，可能跟網路使用、家人相處問題，以及精神疾病等有關。
10大死因COVID-19首度上榜第3名 癌症連41年居冠,2023-06-12,國人去（2022）年10大死因統計，新冠肺炎（COVID-19）首度上榜，死亡人數近1.5萬，較前一年增加超過15倍，排名自第19名躍升至第3名；癌症則連續41年位居榜首，其中肺癌及肝癌蟬聯前2。,"衛福部公布去年國人死因統計，與前一年相比，癌症（24.9%）及心臟疾病（11.4%）持續位居前2名；COVID-19（7.0%）則自第19名上升至第3名，其餘均下降一名。去年因COVID-19死亡人數為1萬4,667人，年增率1,536.9%，其中65歲以上占86.3%。衛福部指出，英、美等前期發生疫情國家，COVID-19死因排名已自2020年的第1至3名高峰下降；後期發生疫情國家如澳洲、台灣，2022年COVID-19死因排名皆上升至第3名。2022年國人10大死因：此外，癌症自1982年起，已連續41年居10大死因榜首。10大癌症死因中，肺癌及肝癌連續43年排名前2；前列腺癌、胰臟癌、卵巢癌在長期觀察下排名往前，胃癌排名則往後。去年全年死亡人數為20萬8,438人，較前一年增加近2.5萬人，主要受COVID-19及人口老化影響。增加的2.5萬人中，65歲以上占9成，其中5成5是因COVID-19死亡。"
中研院與莫德納簽合作意向書 加速mRNA技術發展,2023-06-01,為加速台灣mRNA技術發展，中研院與莫德納簽署合作意向書，雙方將結合研發與輔導資源，協助台灣的研究人才培育。,新冠疫情席捲全球，新興的mRNA疫苗協助各國取得良好的抗疫成果，現在中研院與莫德納簽署合作意向書，雙方將結合研發與輔導資源，來加速國內mRNA技術的發展及人才培育。中研院轉譯中心主任吳漢忠表示，「現在我們應該考量會以不同的傳染病來當作一個開發，另外像個人化癌症疫苗也是我們考量要研究的方向。」莫德納台灣總經理李宜真表示，「非常多領域有不一樣的這個發展的潛能，我們還是相信mRNA在科學的研究上面，它會是未來醫療它會有對於現在很多無法解決的疑難疾病，我們相信它可以提供很好的解方。」雖然目前在國內新冠肺炎已經降級，但疾管署監測發現，疫情重複感染比率約15％到20％，預估未來2週疫情將持續上升。面對第4波流行，學者則表示，台灣目前流行的主流變異株已經從BA.2.75轉為XBB，中重症案例已經開始攀升，若參考國際經驗，這波XBB疫情將延續到7月中旬。台大公衛學院教授陳秀熙表示，「4月中旬的中重症大概只有700個，因為XBB的關係，感染人數是每週1400所以增加了2倍，特別是老人的族群，他的再感染率非常高，可能因為疫苗也失效，所以對於脆弱族群保護要相當的謹慎。」陳秀熙表示，雖然目前大多數感染者為輕症，但仍要留意脆弱族群的中症與重症風險所帶來的影響，因此建議長者脆弱族群，施打新冠疫苗仍是最佳防範染疫方式。
新冠併發症日平均增209例 疾管署估6月底7月初達高點,2023-05-30,新冠和流感疫情都升溫，疾管署公布上週新增32例流感併發重症病例，還有7例流感死亡；而新冠肺炎在上個星期每日平均新增209例本土併發症個案，預估到6月底7月初，都會是疫情高點。如果依照目前每天有2萬多人確診的情況來推算，平均每天會有4000人是重複感染。,新冠第4波疫情持續緩升，且重複感染者不少。疾管署公布，近7日每日平均新增209例新冠本土併發症病例較前一週略升，預估一直到6月底、7月初都是處於疫情高點，目前主流變異株為XBB，若依每日確診人數約2萬到2萬5000例來推估，重複感染者每天約有3000到4000人。疾管署副署長羅一鈞表示，「第4波疫情的主流病毒株目前是XBB，它的特色之一就是會比較容易在已經得過的人，又出現重複感染，我們的推估這一波的重複感染，可能是落在15%到20%之間。」不只新冠肺炎升溫，流感疫情也拉警報，上週新增32例流感併發重症病例，另外新增7例死亡個案，雙雙創本流感季單週新高紀錄。流感死亡個案中，年齡最小的是南部7歲女童，本身沒有潛在疾病，發病3天仍不治死亡。疾管署防疫醫師林詠青說道，「檢驗檢查的結果，確認是流感造成的腦炎跟心肌炎，後來雖然經過給予流感抗病毒藥物治療，不過還是這個病況變化的很快，所以是在住院之後的第3天不幸的過世。」至於猴痘本土個案累積破百例，上週新增17例本土猴痘病例，累計國內猴痘確診已有128例，其中本土116例，境外移入12例；此外，口罩令部分5月31日起，醫療、醫事機構、護理之家、老人機構等4類場所，繼續維持「強制」戴口罩，但其他照護機構及救護車，則改為「建議」戴口罩。
疫情升溫新冠通報回歸紙本 感染管控師傳離職潮,2023-05-29,第4波新冠疫情升溫，中重症個案也跟著增加，讓各大醫院通報量攀升，現在還傳出許多大醫院的感染管控師因為不堪工作負荷量出現離職潮，讓外界擔憂，可能成為新的防疫危機。疾管署強調，正研擬通報改善方案。,新冠第4波疫情再起，平均每天約有2萬多人確診，根據通報新制規定，只有確診併發中重症患者才需通報隔離，不過卻引發基層感染管控師不滿，因為指揮中心解編後，通報作業從電子開單回歸紙本，不僅增加他們業務量，也擔心有病毒傳播的疑慮。北市聯醫整合醫學照護科姜冠宇表示，「有些醫院可能感控控管師只有1、2位，工作量都非常的大，那可能上班可能都會到晚上9點、10點。」台灣感染管制學會理事長陳宜君指出，「有些紙本進到隔離病室裡面給確診病人或他的家屬簽署，再出來的話，那這個紙其實可能是有潛在污染的風險。」依照規定，醫院若有確診且須隔離患者，須由感管師請主治醫師填寫隔離治療建議單，再由感管師以電子郵件寄到衛生局，待回函後，再以紙本送達個案或家屬簽收，整個流程必須在24小時內完成，否則將依傳染病防治法開罰。目前已有部分感管師，包括台大醫院，因超出工作負荷量出現離職潮，外界擔憂，恐怕成為新的防疫危機。疾管署副署長羅一鈞回應，「放寬通報時效跟開單時效，由24小時放寬為72小時這個作業，預計大概在6月1日星期四就可以公布實施。」疾管署強調，指揮中心解編後，原先電子開單系統已去任務化，若要轉銜延續，須研議程序及運作經費來源，目前正在研擬改善方案，以減輕醫院行政負擔；另外新冠肺炎併發症是否可比照流感，不需強制開立隔離通知書，預計6月初專家會議討論。
新冠疫情估6月底高峰 幼童確診5次來不及打疫苗,2023-05-24,第4波新冠疫情升溫，疾管署預估這波疫情6月底將達高峰。有醫師門診發現，近期快篩陽性確診個案越來越多，甚至還有小朋友重複感染5次，也因此一直沒有辦法打疫苗。,第4波新冠疫情持續升溫，疾管署公布上週平均每日新增204例新冠本土中重症，較前一週增加32%，死亡則平均每日新增18例，也較上週平均15例上升，推估目前每天約有2萬人確診，6月下旬將達到高峰。有小兒科醫師在門診發現，近期居家快篩陽性兩條線的病人越來越多；甚至還有一名小朋友來就醫，家長說這是他第5次確診。小兒科醫師王韋力表示，「一開始就先中了，那中間其實大概每3、4個月稍微解隔，要打疫苗之前又再中第2次。所以家長也很困擾說，他一直都不能打疫苗。」由於這波疫情重症及死亡個案，大多是未施打疫苗或有慢性病的長者。為了加強高風險族群保護力，疾管署宣布從5月24日起到今（2023）年底為止，只要是接種第1劑、第2劑跟第3劑的65歲以上長者，都可獲得500元衛教品。接種新冠疫苗民眾林女士說：「沒有衛教品也會來打，有的話，就算意外的驚喜。」北市聯醫陽明院區副院長董福義提醒，「65歲以上的長者，還有一些慢性病的，像是糖尿病、高血壓、心臟病這些問題的，或者是他本身就是有重大疾病的，這些民眾要特別的注意。」疾管署強調，防疫解封後，新冠病毒並未消失，而接種疫苗是預防染疫後併發重症最好的方法。截至今年4月30日為止，65歲以上長者第1劑疫苗涵蓋率為86%、第2劑為84%、第3劑則為77%；未完成接種者近3成，因此呼籲長者儘速完成3劑疫苗接種。
